order_id,amount,category
69947,126.58,electronics
69948,126.85,books
69949,4.64,books
69950,88.7,clothing
69951,324.19,home
69952,98.98,sports
69953,323.27,electronics
69954,47.89,books
69955,61.58,electronics
69956,68.42,books
69957,257.63,home
69958,47.85,home
69959,409.95,electronics
69960,78.33,electronics
69961,24.61,electronics
69962,10.95,electronics
69963,18.98,home
69964,4.01,sports
69965,117.87,books
69966,72.75,home
69967,133.91,clothing
69968,152.45,sports
69969,267.89,electronics
69970,12.44,electronics
69971,20.59,electronics
69972,79.47,home
69973,13.87,electronics
69974,9.73,home
69975,109.76,books
69976,128.99,clothing
69977,185.41,books
69978,247.39,electronics
69979,58.43,books
69980,390.58,books
69981,3.86,clothing
69982,204.12,sports
69983,38.78,clothing
69984,254.74,electronics
69985,25.18,books
69986,135.09,clothing
69987,55.42,sports
69988,48.04,clothing
69989,6.13,home
69990,122.39,sports
69991,19.28,electronics
69992,62.17,clothing
69993,15.23,sports
69994,92.75,clothing
69995,26.27,electronics
69996,90.24,home
69997,293.02,books
69998,253.73,clothing
69999,22.37,clothing
70000,10.45,clothing
70001,4.36,books
70002,176.32,home
70003,28.68,clothing
70004,33.4,home
70005,25.65,home
70006,183.31,electronics
70007,385.86,sports
70008,140.73,clothing
70009,173.49,clothing
70010,96.89,home
70011,75.24,sports
70012,127.86,clothing
70013,3.64,books
70014,6.34,clothing
70015,116.24,home
70016,40.81,electronics
70017,67.11,electronics
70018,152.32,clothing
70019,86.08,books
70020,163.61,clothing
70021,54.33,books
70022,33.89,electronics
70023,26.77,electronics
70024,14.12,books
70025,3.75,sports
70026,5.46,home
70027,31.61,books
70028,32.63,sports
70029,48.09,sports
70030,89.56,clothing
70031,142.42,books
70032,22.03,sports
70033,142.4,home
70034,14.96,electronics
70035,448.24,clothing
70036,33.55,books
70037,181.61,books
70038,21.13,clothing
70039,300.87,home
70040,175.23,electronics
70041,44.53,sports
70042,54.73,sports
70043,0.38,sports
70044,28.96,clothing
70045,34.15,electronics
70046,60.28,clothing
70047,14.97,books
70048,65.16,sports
70049,110.4,books
70050,46.41,home
70051,26.42,sports
70052,79.34,books
70053,2.94,clothing
70054,41.68,books
70055,74.99,sports
70056,40.92,clothing
70057,42.38,clothing
70058,188.58,books
70059,271.8,home
70060,175.67,books
70061,10.41,sports
70062,34.21,home
70063,124.23,home
70064,366.49,clothing
70065,27.74,books
70066,228.48,books
70067,134.33,electronics
70068,410.14,electronics
70069,9.83,sports
70070,50.21,books
70071,65.03,books
70072,111.5,electronics
70073,106.12,home
70074,236.81,home
70075,182.43,clothing
70076,5.7,clothing
70077,66.66,sports
70078,52.27,books
70079,585.85,sports
70080,55.73,books
70081,114.77,clothing
70082,33.47,books
70083,95.35,sports
70084,23.15,clothing
70085,92.53,clothing
70086,202.64,home
70087,1.94,clothing
70088,70.24,sports
70089,403.82,books
70090,17.35,home
70091,20.26,sports
70092,63.64,books
70093,204.79,electronics
70094,82.73,electronics
70095,71.07,home
70096,9.08,home
70097,326.98,clothing
70098,42.64,sports
70099,29.01,books
70100,53.06,electronics
70101,53.47,electronics
70102,61.35,home
70103,116.65,sports
70104,202.45,home
70105,5.9,sports
70106,67.49,electronics
70107,53.44,sports
70108,1.09,home
70109,169.55,clothing
70110,11.02,sports
70111,12.19,clothing
70112,4.95,electronics
70113,22.37,clothing
70114,19.46,sports
70115,42.75,home
70116,107.67,home
70117,5.58,books
70118,196.81,electronics
70119,39.54,home
70120,93.29,home
70121,1.21,electronics
70122,45.54,home
70123,0.21,sports
70124,18.09,books
70125,59.39,electronics
70126,76.59,clothing
70127,16.6,home
70128,136.73,sports
70129,20.95,books
70130,12.31,home
70131,40.56,clothing
70132,80.17,electronics
70133,450.1,electronics
70134,54.25,sports
70135,55.51,sports
70136,6.12,clothing
70137,145.17,books
70138,20.06,books
70139,136.57,electronics
70140,241.48,electronics
70141,146.2,sports
70142,102.85,home
70143,92.61,home
70144,60.45,clothing
70145,15.61,books
70146,150.89,electronics
70147,64.88,electronics
70148,98.26,electronics
70149,46.84,home
70150,22.4,clothing
70151,164.25,clothing
70152,41.92,electronics
70153,201.5,books
70154,337.33,sports
70155,177.19,home
70156,13.71,books
70157,193.11,sports
70158,73.26,electronics
70159,27.63,sports
70160,9.78,electronics
70161,32.64,home
70162,14.78,books
70163,2.6,electronics
70164,440.34,clothing
70165,178.11,clothing
70166,134.3,clothing
70167,21.44,home
70168,2.81,clothing
70169,66.4,home
70170,135.36,sports
70171,329.25,clothing
70172,185.72,books
70173,223.96,clothing
70174,27.27,electronics
70175,16.88,books
70176,28.47,clothing
70177,14.92,electronics
70178,160.19,home
70179,233.35,clothing
70180,36.72,home
70181,209.5,sports
70182,5.66,books
70183,113.12,home
70184,74.97,sports
70185,32.4,electronics
70186,146.19,sports
70187,23.83,clothing
70188,53.81,home
70189,123.74,clothing
70190,41.28,sports
70191,193.35,books
70192,200.56,books
70193,22.63,sports
70194,58.05,sports
70195,56.57,electronics
70196,52.77,sports
70197,69.71,electronics
70198,7.73,clothing
70199,204.06,clothing
70200,34.24,electronics
70201,0.18,clothing
70202,115.55,sports
70203,105.12,sports
70204,408.41,books
70205,127.03,home
70206,40.45,sports
70207,304.95,electronics
70208,45.47,clothing
70209,172.17,home
70210,40.9,sports
70211,4.99,clothing
70212,132.35,electronics
70213,43.11,electronics
70214,41.38,sports
70215,125.83,sports
70216,38.87,electronics
70217,12.56,clothing
70218,51.84,books
70219,173.64,electronics
70220,13.95,electronics
70221,80.85,electronics
70222,14.19,sports
70223,5.04,books
70224,47.6,sports
70225,107.26,electronics
70226,32.16,clothing
70227,59.01,sports
70228,67.6,sports
70229,184.07,sports
70230,170.91,home
70231,0.23,electronics
70232,53.43,clothing
70233,106.74,home
70234,191.32,home
70235,5.01,books
70236,98.95,electronics
70237,184.53,sports
70238,29.45,electronics
70239,22.97,home
70240,63.08,home
70241,328.55,clothing
70242,118.05,electronics
70243,55.25,books
70244,2.11,home
70245,81.36,sports
70246,42.89,electronics
70247,20.54,clothing
70248,69.34,electronics
70249,41.76,sports
70250,3.95,electronics
70251,129.28,home
70252,131.89,electronics
70253,96.45,electronics
70254,183.77,home
70255,22.71,home
70256,33.72,home
70257,61.37,home
70258,6.21,sports
70259,215.03,clothing
70260,67.46,books
70261,39.25,clothing
70262,65.0,electronics
70263,39.32,sports
70264,33.72,home
70265,59.42,home
70266,65.76,books
70267,56.8,sports
70268,79.39,sports
70269,152.96,clothing
70270,5.9,electronics
70271,166.88,clothing
70272,25.95,sports
70273,29.05,electronics
70274,91.5,electronics
70275,371.61,sports
70276,1.76,electronics
70277,111.82,books
70278,119.37,home
70279,85.25,home
70280,0.97,home
70281,93.23,electronics
70282,12.22,clothing
70283,8.13,electronics
70284,119.09,home
70285,120.48,clothing
70286,220.65,sports
70287,0.34,electronics
70288,47.6,electronics
70289,1.23,sports
70290,45.36,sports
70291,67.66,home
70292,75.44,home
70293,44.0,home
70294,129.21,sports
70295,53.72,sports
70296,72.8,sports
70297,160.99,books
70298,19.15,clothing
70299,38.7,home
70300,73.7,books
70301,145.94,electronics
70302,55.4,books
70303,7.56,clothing
70304,449.46,home
70305,123.07,clothing
70306,128.28,sports
70307,62.57,sports
70308,79.2,books
70309,512.41,sports
70310,90.42,books
70311,24.71,books
70312,333.48,sports
70313,77.17,clothing
70314,2.09,books
70315,85.18,books
70316,7.31,books
70317,74.99,books
70318,174.49,books
70319,77.41,books
70320,46.75,electronics
70321,214.23,sports
70322,262.54,books
70323,42.69,clothing
70324,69.11,clothing
70325,407.0,books
70326,19.61,home
70327,35.4,books
70328,55.94,clothing
70329,10.63,sports
70330,31.75,books
70331,78.68,home
70332,25.94,electronics
70333,115.93,clothing
70334,42.72,clothing
70335,9.41,books
70336,144.62,electronics
70337,83.8,books
70338,174.22,home
70339,44.65,home
70340,1.96,home
70341,4.78,sports
70342,158.69,home
70343,52.87,electronics
70344,374.59,electronics
70345,177.38,sports
70346,1.63,home
70347,204.01,books
70348,23.94,home
70349,66.6,clothing
70350,70.55,home
70351,6.16,electronics
70352,13.43,sports
70353,55.0,clothing
70354,102.9,books
70355,30.71,sports
70356,74.74,electronics
70357,47.66,home
70358,99.52,home
70359,55.24,clothing
70360,190.81,clothing
70361,411.93,sports
70362,244.24,clothing
70363,18.46,sports
70364,61.1,electronics
70365,61.4,home
70366,183.55,home
70367,44.19,clothing
70368,79.76,sports
70369,93.98,clothing
70370,11.82,books
70371,81.64,books
70372,28.35,books
70373,23.14,home
70374,28.81,sports
70375,10.46,home
70376,7.23,electronics
70377,104.09,books
70378,282.99,clothing
70379,116.48,electronics
70380,37.38,electronics
70381,40.8,sports
70382,77.96,home
70383,201.22,clothing
70384,22.62,home
70385,63.21,home
70386,69.1,sports
70387,267.69,sports
70388,76.82,books
70389,151.8,books
70390,9.19,home
70391,39.59,home
70392,94.53,home
70393,113.21,books
70394,216.47,books
70395,89.26,electronics
70396,34.19,books
70397,77.46,books
70398,124.32,sports
70399,153.41,electronics
70400,289.29,home
70401,21.17,sports
70402,108.16,sports
70403,22.35,clothing
70404,38.25,clothing
70405,15.4,home
70406,148.28,books
70407,245.34,electronics
70408,3.04,books
70409,167.94,electronics
70410,27.67,home
70411,66.74,sports
70412,137.92,clothing
70413,70.7,books
70414,26.3,books
70415,236.62,books
70416,90.04,home
70417,267.74,home
70418,187.5,home
70419,209.22,books
70420,44.9,clothing
70421,436.73,clothing
70422,191.32,home
70423,41.19,clothing
70424,226.74,sports
70425,140.77,sports
70426,129.15,sports
70427,0.62,books
70428,2.28,clothing
70429,118.68,books
70430,32.67,books
70431,6.03,electronics
70432,33.68,clothing
70433,181.96,electronics
70434,63.6,sports
70435,95.6,home
70436,161.2,sports
70437,39.06,home
70438,1.12,books
70439,39.06,electronics
70440,313.91,books
70441,65.83,electronics
70442,84.35,home
70443,142.89,books
70444,12.21,electronics
70445,132.4,electronics
70446,35.35,books
70447,49.13,home
70448,31.4,electronics
70449,16.67,sports
70450,44.86,home
70451,9.94,books
70452,186.29,electronics
70453,36.52,clothing
70454,106.02,clothing
70455,35.2,books
70456,23.66,home
70457,125.06,sports
70458,97.82,clothing
70459,24.6,clothing
70460,94.7,sports
70461,0.5,books
70462,19.47,books
70463,130.1,electronics
70464,52.79,home
70465,22.77,home
70466,70.51,clothing
70467,62.59,clothing
70468,100.49,clothing
70469,7.53,electronics
70470,171.12,home
70471,6.0,electronics
70472,60.49,books
70473,123.95,sports
70474,42.28,sports
70475,240.93,sports
70476,140.74,clothing
70477,55.52,books
70478,20.31,home
70479,4.44,home
70480,161.78,electronics
70481,21.6,books
70482,31.43,electronics
70483,1.04,home
70484,1.84,clothing
70485,26.19,sports
70486,206.25,books
70487,151.79,sports
70488,146.91,sports
70489,175.47,electronics
70490,20.65,books
70491,386.63,clothing
70492,26.42,books
70493,16.24,electronics
70494,34.91,books
70495,75.6,home
70496,13.29,home
70497,134.18,books
70498,46.45,sports
70499,84.03,home
70500,132.51,books
70501,232.17,home
70502,171.12,books
70503,77.1,clothing
70504,472.99,electronics
70505,75.45,sports
70506,76.78,clothing
70507,17.26,home
70508,16.1,books
70509,18.48,electronics
70510,89.61,sports
70511,53.64,sports
70512,48.76,books
70513,13.65,books
70514,47.98,sports
70515,47.48,books
70516,96.97,home
70517,49.17,home
70518,54.26,clothing
70519,31.82,home
70520,14.1,books
70521,35.67,home
70522,4.37,clothing
70523,22.78,home
70524,39.3,electronics
70525,15.74,clothing
70526,109.35,clothing
70527,32.96,sports
70528,95.59,clothing
70529,103.25,sports
70530,59.29,electronics
70531,59.62,clothing
70532,87.1,electronics
70533,30.44,books
70534,2.15,clothing
70535,103.57,books
70536,93.78,books
70537,64.7,sports
70538,208.56,electronics
70539,71.05,clothing
70540,36.17,home
70541,125.01,clothing
70542,328.08,clothing
70543,133.51,sports
70544,239.52,books
70545,11.96,electronics
70546,12.9,home
70547,16.8,clothing
70548,121.35,clothing
70549,49.38,sports
70550,64.95,electronics
70551,30.37,home
70552,133.22,books
70553,186.66,electronics
70554,17.46,clothing
70555,21.41,books
70556,41.46,sports
70557,32.87,home
70558,75.83,sports
70559,139.67,home
70560,157.64,books
70561,23.38,books
70562,19.31,clothing
70563,45.21,sports
70564,15.98,clothing
70565,9.63,electronics
70566,27.78,clothing
70567,50.08,books
70568,88.63,electronics
70569,128.47,electronics
70570,25.21,clothing
70571,170.74,sports
70572,3.43,home
70573,58.71,home
70574,100.26,clothing
70575,34.43,clothing
70576,115.1,sports
70577,201.78,clothing
70578,9.36,electronics
70579,71.86,clothing
70580,1.89,sports
70581,32.79,sports
70582,14.73,sports
70583,97.89,sports
70584,28.59,home
70585,33.18,sports
70586,23.02,home
70587,27.95,books
70588,25.5,sports
70589,119.69,electronics
70590,311.93,sports
70591,67.38,electronics
70592,91.73,clothing
70593,170.43,clothing
70594,64.65,home
70595,35.96,electronics
70596,301.54,electronics
70597,236.61,clothing
70598,24.89,clothing
70599,121.43,sports
70600,104.17,home
70601,104.88,electronics
70602,177.55,books
70603,112.12,books
70604,72.98,home
70605,187.12,books
70606,30.77,clothing
70607,113.7,sports
70608,120.91,clothing
70609,204.27,clothing
70610,638.16,home
70611,81.54,clothing
70612,66.25,home
70613,91.8,home
70614,107.49,electronics
70615,124.82,sports
70616,33.02,home
70617,66.75,books
70618,46.35,books
70619,3.95,home
70620,94.04,sports
70621,207.8,electronics
70622,254.43,clothing
70623,72.86,sports
70624,145.19,books
70625,124.62,electronics
70626,25.99,clothing
70627,6.5,electronics
70628,137.78,home
70629,33.23,sports
70630,79.71,home
70631,74.25,electronics
70632,170.31,clothing
70633,103.46,electronics
70634,187.83,books
70635,139.53,sports
70636,868.75,electronics
70637,199.42,clothing
70638,23.71,electronics
70639,325.42,books
70640,41.57,electronics
70641,93.61,home
70642,283.62,electronics
70643,24.1,electronics
70644,194.7,sports
70645,306.09,electronics
70646,192.24,home
70647,171.02,electronics
70648,30.74,sports
70649,52.27,clothing
70650,142.85,home
70651,12.58,sports
70652,219.26,electronics
70653,23.6,electronics
70654,83.2,books
70655,11.1,clothing
70656,20.48,sports
70657,88.07,sports
70658,100.69,home
70659,31.44,books
70660,12.68,electronics
70661,79.75,electronics
70662,183.66,books
70663,22.5,electronics
70664,117.62,home
70665,48.76,electronics
70666,286.63,electronics
70667,8.62,clothing
70668,4.08,clothing
70669,13.27,sports
70670,152.53,electronics
70671,256.1,books
70672,172.87,electronics
70673,126.53,sports
70674,5.93,books
70675,24.06,electronics
70676,273.92,books
70677,97.5,books
70678,63.17,books
70679,105.65,electronics
70680,19.67,home
70681,223.37,clothing
70682,106.8,books
70683,63.72,books
70684,61.13,sports
70685,172.81,home
70686,36.8,clothing
70687,14.75,home
70688,20.54,electronics
70689,8.46,sports
70690,70.9,home
70691,113.09,books
70692,271.79,home
70693,138.96,clothing
70694,87.49,electronics
70695,199.48,home
70696,222.76,books
70697,124.61,clothing
70698,5.79,books
70699,34.5,clothing
70700,40.98,clothing
70701,594.51,sports
70702,62.39,sports
70703,143.5,sports
70704,168.09,home
70705,105.92,sports
70706,1.84,books
70707,1.95,books
70708,170.8,books
70709,134.42,sports
70710,76.81,electronics
70711,28.62,books
70712,9.07,clothing
70713,17.94,electronics
70714,86.83,books
70715,78.93,clothing
70716,283.48,electronics
70717,315.3,sports
70718,85.8,sports
70719,184.16,books
70720,167.26,books
70721,139.58,home
70722,57.51,home
70723,49.33,sports
70724,30.67,home
70725,276.61,electronics
70726,179.83,clothing
70727,19.49,electronics
70728,29.1,home
70729,87.07,home
70730,53.38,electronics
70731,24.07,books
70732,156.62,sports
70733,0.16,electronics
70734,42.05,books
70735,265.0,electronics
70736,143.03,sports
70737,51.3,home
70738,264.13,clothing
70739,231.06,books
70740,5.4,sports
70741,13.69,sports
70742,48.98,home
70743,265.07,books
70744,185.92,clothing
70745,4.89,clothing
70746,71.81,books
70747,127.39,sports
70748,32.29,home
70749,128.2,electronics
70750,46.16,sports
70751,32.03,books
70752,49.85,home
70753,301.19,books
70754,235.7,electronics
70755,245.28,clothing
70756,249.35,clothing
70757,19.63,books
70758,226.4,home
70759,23.86,home
70760,182.1,clothing
70761,78.07,sports
70762,27.44,home
70763,50.84,sports
70764,56.81,home
70765,132.11,sports
70766,93.15,books
70767,169.71,electronics
70768,50.55,clothing
70769,136.1,home
70770,157.41,books
70771,6.52,books
70772,47.1,home
70773,217.15,clothing
70774,122.07,books
70775,54.21,books
70776,20.21,electronics
70777,10.16,electronics
70778,26.05,sports
70779,28.06,books
70780,46.31,home
70781,19.47,clothing
70782,15.79,clothing
70783,185.79,clothing
70784,28.71,home
70785,82.46,books
70786,22.23,clothing
70787,67.68,books
70788,32.39,clothing
70789,9.08,electronics
70790,402.72,electronics
70791,61.21,clothing
70792,49.93,electronics
70793,22.2,sports
70794,68.39,home
70795,100.85,electronics
70796,36.33,electronics
70797,65.47,electronics
70798,27.06,home
70799,75.02,home
70800,154.75,home
70801,6.21,clothing
70802,72.95,home
70803,50.98,clothing
70804,7.69,home
70805,282.19,electronics
70806,30.09,sports
70807,83.15,clothing
70808,46.62,home
70809,31.63,books
70810,74.9,books
70811,116.81,books
70812,153.96,home
70813,100.49,books
70814,74.72,books
70815,150.18,sports
70816,72.87,clothing
70817,365.84,clothing
70818,74.81,home
70819,38.16,sports
70820,59.12,clothing
70821,67.33,clothing
70822,33.34,books
70823,17.29,home
70824,56.45,books
70825,227.33,sports
70826,29.51,clothing
70827,44.91,clothing
70828,141.77,sports
70829,8.59,electronics
70830,174.34,books
70831,127.4,sports
70832,79.8,sports
70833,23.51,books
70834,9.73,books
70835,26.36,books
70836,143.34,electronics
70837,271.05,sports
70838,133.9,sports
70839,75.0,electronics
70840,300.95,clothing
70841,176.36,home
70842,106.66,electronics
70843,3.86,sports
70844,33.93,clothing
70845,36.85,clothing
70846,42.66,clothing
70847,49.33,home
70848,280.3,home
70849,135.43,sports
70850,117.74,clothing
70851,55.6,clothing
70852,41.18,books
70853,12.74,electronics
70854,60.42,electronics
70855,22.98,clothing
70856,49.6,sports
70857,17.01,home
70858,42.16,sports
70859,4.39,clothing
70860,0.6,books
70861,203.95,books
70862,102.52,clothing
70863,88.59,clothing
70864,72.11,sports
70865,129.73,home
70866,133.24,sports
70867,273.72,home
70868,28.03,electronics
70869,153.8,electronics
70870,472.82,electronics
70871,2.95,books
70872,46.84,books
70873,57.28,clothing
70874,172.5,electronics
70875,1.38,home
70876,91.28,books
70877,223.1,home
70878,15.97,books
70879,12.28,books
70880,845.16,electronics
70881,174.85,electronics
70882,119.54,books
70883,50.91,clothing
70884,192.39,books
70885,256.1,clothing
70886,131.83,clothing
70887,50.77,electronics
70888,87.6,clothing
70889,10.37,home
70890,17.2,home
70891,152.8,electronics
70892,2.98,home
70893,5.04,books
70894,70.93,home
70895,18.7,electronics
70896,34.77,books
70897,50.89,books
70898,73.87,clothing
70899,33.34,electronics
70900,66.08,sports
70901,46.31,sports
70902,8.45,sports
70903,201.84,electronics
70904,33.04,electronics
70905,94.0,home
70906,84.35,home
70907,22.21,electronics
70908,3.04,electronics
70909,194.44,books
70910,68.85,home
70911,53.52,home
70912,143.93,home
70913,3.37,books
70914,144.91,sports
70915,52.58,home
70916,80.21,sports
70917,139.61,clothing
70918,79.14,books
70919,6.38,clothing
70920,130.42,sports
70921,154.34,books
70922,61.97,home
70923,57.81,sports
70924,29.03,electronics
70925,103.33,sports
70926,213.7,sports
70927,106.7,sports
70928,147.55,sports
70929,181.68,home
70930,25.64,clothing
70931,51.43,clothing
70932,57.26,books
70933,81.85,home
70934,5.04,home
70935,88.77,sports
70936,9.27,clothing
70937,164.28,clothing
70938,329.74,home
70939,34.22,electronics
70940,70.65,home
70941,173.27,sports
70942,37.78,sports
70943,17.17,sports
70944,134.35,electronics
70945,119.85,books
70946,84.38,electronics
70947,289.02,sports
70948,310.38,clothing
70949,197.72,home
70950,34.68,sports
70951,25.54,clothing
70952,180.63,electronics
70953,105.37,electronics
70954,50.44,clothing
70955,52.72,sports
70956,191.96,electronics
70957,17.82,electronics
70958,288.19,clothing
70959,100.3,books
70960,156.71,books
70961,46.34,home
70962,88.41,sports
70963,138.63,electronics
70964,57.12,electronics
70965,66.93,clothing
70966,87.25,electronics
70967,6.55,home
70968,198.91,clothing
70969,201.5,books
70970,33.05,sports
70971,211.88,home
70972,136.73,electronics
70973,66.01,sports
70974,42.73,clothing
70975,50.98,home
70976,76.45,books
70977,53.19,books
70978,54.51,clothing
70979,22.71,clothing
70980,123.04,electronics
70981,94.06,electronics
70982,481.61,clothing
70983,15.23,sports
70984,12.07,clothing
70985,72.55,clothing
70986,16.49,books
70987,94.32,sports
70988,21.83,books
70989,65.97,sports
70990,94.5,clothing
70991,61.26,home
70992,38.56,books
70993,152.47,clothing
70994,192.87,electronics
70995,32.58,sports
70996,167.88,home
70997,49.7,clothing
70998,66.87,books
70999,26.36,sports
71000,98.28,electronics
71001,10.64,electronics
71002,89.56,electronics
71003,457.74,home
71004,140.03,electronics
71005,225.42,clothing
71006,62.4,books
71007,15.33,electronics
71008,34.03,electronics
71009,5.03,clothing
71010,69.68,electronics
71011,104.89,electronics
71012,55.25,clothing
71013,82.83,books
71014,38.67,books
71015,8.98,books
71016,56.56,clothing
71017,79.36,home
71018,405.33,books
71019,42.66,electronics
71020,113.25,clothing
71021,172.95,books
71022,40.86,home
71023,265.83,home
71024,41.37,clothing
71025,350.01,electronics
71026,0.22,clothing
71027,100.56,clothing
71028,156.03,clothing
71029,32.86,sports
71030,12.45,books
71031,2.47,clothing
71032,7.73,sports
71033,78.31,home
71034,182.74,home
71035,6.52,clothing
71036,12.01,books
71037,0.51,sports
71038,33.17,books
71039,254.14,electronics
71040,32.34,clothing
71041,58.13,sports
71042,19.72,books
71043,12.36,home
71044,20.14,clothing
71045,23.63,books
71046,13.96,clothing
71047,156.81,clothing
71048,64.86,clothing
71049,77.6,sports
71050,46.94,electronics
71051,23.67,home
71052,9.86,home
71053,7.9,books
71054,20.47,electronics
71055,189.83,electronics
71056,24.4,home
71057,43.82,home
71058,85.04,clothing
71059,71.62,electronics
71060,109.61,clothing
71061,21.61,books
71062,74.24,electronics
71063,145.99,home
71064,49.02,clothing
71065,357.18,home
71066,86.26,clothing
71067,112.34,books
71068,61.45,clothing
71069,195.09,electronics
71070,60.05,books
71071,285.22,clothing
71072,36.74,books
71073,200.86,sports
71074,101.99,electronics
71075,160.47,sports
71076,3.84,home
71077,32.47,sports
71078,187.78,home
71079,38.32,sports
71080,124.71,sports
71081,485.22,clothing
71082,19.5,books
71083,54.05,home
71084,18.05,sports
71085,16.76,home
71086,100.25,home
71087,21.24,sports
71088,65.9,electronics
71089,381.41,electronics
71090,40.52,electronics
71091,206.85,electronics
71092,50.48,electronics
71093,30.5,books
71094,40.99,books
71095,13.66,sports
71096,113.63,books
71097,71.14,books
71098,95.15,home
71099,36.11,sports
71100,105.98,clothing
71101,17.98,sports
71102,105.69,books
71103,8.46,home
71104,51.13,books
71105,94.1,clothing
71106,193.32,electronics
71107,167.35,clothing
71108,74.86,books
71109,214.88,books
71110,70.5,clothing
71111,72.81,sports
71112,127.49,clothing
71113,210.2,home
71114,92.31,home
71115,288.58,sports
71116,26.47,sports
71117,258.11,sports
71118,25.06,clothing
71119,74.74,clothing
71120,158.98,home
71121,161.74,clothing
71122,32.6,books
71123,426.12,sports
71124,8.4,electronics
71125,3.54,electronics
71126,184.22,sports
71127,170.94,sports
71128,124.76,clothing
71129,190.23,books
71130,14.8,home
71131,10.06,home
71132,348.68,books
71133,97.88,clothing
71134,252.38,electronics
71135,236.92,sports
71136,105.88,clothing
71137,99.01,electronics
71138,44.62,clothing
71139,16.15,clothing
71140,116.03,sports
71141,170.3,clothing
71142,78.66,books
71143,5.22,clothing
71144,15.66,home
71145,10.75,sports
71146,107.25,books
71147,83.19,books
71148,62.83,home
71149,78.4,home
71150,32.29,books
71151,163.34,electronics
71152,39.83,home
71153,103.37,books
71154,49.57,clothing
71155,7.49,electronics
71156,29.7,home
71157,335.52,clothing
71158,21.14,books
71159,11.09,home
71160,34.41,electronics
71161,210.31,sports
71162,36.53,sports
71163,54.02,clothing
71164,37.12,sports
71165,450.75,home
71166,898.8,sports
71167,65.93,electronics
71168,153.63,sports
71169,24.85,books
71170,46.89,sports
71171,113.74,books
71172,33.73,home
71173,25.45,clothing
71174,255.41,electronics
71175,28.01,clothing
71176,6.11,sports
71177,139.07,sports
71178,27.87,electronics
71179,59.82,sports
71180,11.83,books
71181,7.1,clothing
71182,61.7,sports
71183,41.11,home
71184,70.51,books
71185,337.5,home
71186,52.32,electronics
71187,92.3,home
71188,10.27,books
71189,217.08,sports
71190,163.92,home
71191,73.9,electronics
71192,20.26,sports
71193,55.5,home
71194,35.29,books
71195,520.61,books
71196,67.5,clothing
71197,54.86,home
71198,18.52,sports
71199,27.33,sports
71200,124.34,books
71201,76.55,clothing
71202,44.32,books
71203,35.24,clothing
71204,22.41,books
71205,3.45,books
71206,377.88,sports
71207,139.88,books
71208,262.93,home
71209,53.2,home
71210,203.55,books
71211,29.61,electronics
71212,71.3,home
71213,22.62,clothing
71214,147.11,clothing
71215,68.84,electronics
71216,76.85,clothing
71217,196.22,clothing
71218,134.41,electronics
71219,338.92,electronics
71220,51.98,clothing
71221,61.89,home
71222,95.54,electronics
71223,60.39,clothing
71224,54.41,sports
71225,41.64,books
71226,178.31,books
71227,76.25,clothing
71228,93.5,books
71229,22.83,sports
71230,29.01,electronics
71231,41.52,sports
71232,62.62,home
71233,4.49,electronics
71234,219.28,electronics
71235,234.04,home
71236,108.38,electronics
71237,37.99,books
71238,48.67,books
71239,132.45,books
71240,33.73,books
71241,93.88,books
71242,236.73,books
71243,52.84,electronics
71244,88.44,clothing
71245,263.93,home
71246,41.64,electronics
71247,142.56,home
71248,140.7,books
71249,263.8,books
71250,195.61,sports
71251,138.16,electronics
71252,101.2,electronics
71253,27.6,sports
71254,111.06,books
71255,32.36,home
71256,57.99,books
71257,123.68,books
71258,112.36,sports
71259,51.28,home
71260,20.17,books
71261,66.19,books
71262,31.47,sports
71263,29.5,clothing
71264,39.57,books
71265,122.5,sports
71266,68.77,electronics
71267,46.71,home
71268,230.86,sports
71269,122.68,electronics
71270,68.25,sports
71271,54.7,books
71272,170.87,home
71273,18.99,clothing
71274,109.11,home
71275,2.12,books
71276,0.7,electronics
71277,268.51,books
71278,72.15,electronics
71279,37.85,books
71280,158.33,sports
71281,418.83,electronics
71282,3.5,electronics
71283,3.87,electronics
71284,192.95,books
71285,81.35,books
71286,214.34,home
71287,118.63,sports
71288,63.6,clothing
71289,17.6,clothing
71290,49.41,books
71291,154.71,books
71292,26.65,electronics
71293,124.61,home
71294,28.41,home
71295,62.28,sports
71296,8.93,home
71297,60.7,electronics
71298,94.86,sports
71299,82.86,sports
71300,52.17,electronics
71301,46.16,clothing
71302,32.21,clothing
71303,145.72,home
71304,152.62,sports
71305,65.98,home
71306,48.22,clothing
71307,101.45,books
71308,81.58,clothing
71309,110.04,home
71310,36.53,sports
71311,155.28,books
71312,38.09,sports
71313,54.25,books
71314,14.21,books
71315,193.36,books
71316,103.36,sports
71317,26.83,books
71318,190.86,home
71319,122.01,clothing
71320,58.37,electronics
71321,458.96,sports
71322,41.13,electronics
71323,10.49,home
71324,132.22,sports
71325,141.49,home
71326,6.08,books
71327,171.16,home
71328,149.58,clothing
71329,265.35,clothing
71330,12.62,clothing
71331,91.83,electronics
71332,24.77,sports
71333,50.99,books
71334,30.8,sports
71335,59.66,electronics
71336,11.98,sports
71337,36.17,home
71338,7.36,sports
71339,67.69,home
71340,35.19,sports
71341,89.24,electronics
71342,60.96,electronics
71343,27.95,sports
71344,10.86,sports
71345,139.96,books
71346,100.28,books
